# time_ms,control,value
14512,lstick_x,1178
14515,lstick_x,1178
14520,lstick_x,1178
14522,lstick_x,1178
14526,lstick_x,1178
14528,lstick_x,1178
14532,lstick_x,1178
14536,lstick_x,1178
14539,lstick_x,1178
14542,lstick_x,1178
14546,lstick_x,1178
14549,lstick_x,1178
14552,lstick_x,1178
14556,lstick_x,1178
14559,lstick_x,1178
14562,lstick_x,1178
14565,lstick_x,1178
14568,lstick_x,1178
14572,lstick_x,1178
14575,lstick_x,1178
14579,lstick_x,1178
14583,lstick_x,1178
14589,lstick_x,1178
14592,lstick_x,1178
14596,lstick_x,1178
14599,lstick_x,1178
14605,lstick_x,1178
14608,lstick_x,1178
14612,lstick_x,1178
14615,lstick_x,1178
14621,lstick_x,1178
14623,lstick_x,1178
14626,lstick_x,1178
14629,lstick_x,1178
14632,lstick_x,1178
